CUMULATIVE NETSIM STATISTICS AT TIME 13:57: 0
ELAPSED TIME IS  0:33: 0 ( 1980 SECONDS),    TIME PERIOD  1 ELAPSED TIME IS 1980 SECONDS
UpNode,DownNode,TravelDistanceTotal,Trips,MoveTimeTotal,DelayTravelTotal,TravelTimeTotal,MoveTimePerTravelTimeRatio,TravelTimePerDistanceTraveled,DelayTravelPerDistanceTraveled,TravelTimePerVehicle,DelayTravelPerVehicle,DelayControlPerVehicle,DelayQueuePerVehicle,DelayStopPerVehicle,StoppedVehiclesPercent,Volume,SpeedAverage,
Up Node,Down Node,Travel Distance Total,Trips,Move Time Total,Delay Travel Total,Travel Time Total,Move Time Per Travel Time Ratio,Travel Time Per DistanceT raveled,Delay Travel Per Distance Traveled,Travel Time Per Vehicle,Delay Travel Per Vehicle,Delay Control Per Vehicle,Delay Queue Per Vehicle,Delay Stop Per Vehicle,Stopped Vehicles Percent,Volume,Speed Average,
    65,    66,     1,       0.000,       0.000,       2.000,    1816.706,       0.000,       2.275,       1.619,       0.656,       1.750,       1.246,       0.505,      44.352,
    65,    66,     2,       0.000,       0.000,       0.000,    1804.427,       0.000,       1.790,       1.564,       0.227,       1.377,       1.203,       0.174,      56.363,
    65,    66,     3,       0.000,       0.000,       0.000,    1287.100,       0.000,       1.619,       1.551,       0.068,       1.245,       1.193,       0.052,      62.333,
    66,    69,     1,       0.000,       0.000,       3.000,    1594.517,       0.000,       5.707,       4.620,       1.088,       4.390,       3.554,       0.837,      51.250,
    66,    69,     2,       0.000,       0.000,       3.000,    1824.497,       0.000,       5.000,       4.561,       0.438,       3.846,       3.509,       0.337,      58.504,
    66,    69,     3,       0.000,       0.000,       1.000,    1363.712,       0.000,       4.712,       4.507,       0.205,       3.624,       3.467,       0.158,      62.081,
    66,    69,     9,       0.000,       0.000,       0.000,     122.264,       0.000,       5.403,       4.508,       0.895,       4.156,       3.468,       0.689,      54.133,
    69,    70,     1,       0.000,       0.000,       2.000,    1193.670,       0.000,       4.142,       3.705,       0.437,       3.186,       2.850,       0.336,      57.119,
    69,    70,     2,       0.000,       0.000,       1.000,    1820.028,       0.000,       3.883,       3.685,       0.199,       2.987,       2.834,       0.153,      60.925,
    69,    70,     3,       0.000,       0.000,       2.000,    1407.618,       0.000,       3.800,       3.645,       0.155,       2.923,       2.804,       0.119,      62.260,
    70,    71,     1,       0.000,       0.000,       2.000,    1266.244,       0.000,       6.502,       5.793,       0.709,       5.002,       4.456,       0.545,      56.941,
    70,    71,     2,       0.000,       0.000,       2.000,    1803.947,       0.000,       6.004,       5.780,       0.224,       4.618,       4.446,       0.172,      61.664,
    70,    71,     3,       0.000,       0.000,       3.000,    1432.631,       0.000,       5.922,       5.720,       0.202,       4.555,       4.400,       0.155,      62.522,
    70,    71,     9,       0.000,       0.000,       0.000,       9.082,       0.000,      26.500,       9.016,      17.484,      20.697,       7.042,      13.656,      13.971,
    95,    74,     1,       0.000,       0.000,       4.000,    2058.367,       0.000,       5.878,       5.516,       0.362,       4.521,       4.243,       0.278,      60.552,
    95,    74,     2,       0.000,       0.000,       2.000,    1581.167,       0.000,       7.514,       5.425,       2.089,       5.789,       4.179,       1.609,      47.366,
    95,    74,     3,       0.000,       0.000,       2.000,    1529.538,       0.000,       6.140,       5.436,       0.704,       4.725,       4.183,       0.542,      57.969,
    74,    75,     1,       0.000,       0.000,       0.000,    2135.038,       0.000,       2.924,       2.729,       0.195,       2.249,       2.099,       0.150,      59.936,
    74,    75,     2,       0.000,       0.000,       2.000,    1415.401,       0.000,       6.479,       2.739,       3.740,       5.002,       2.115,       2.887,      27.047,
    74,    75,     3,       0.000,       0.000,       1.000,    1446.970,       0.000,       3.816,       2.724,       1.092,       2.957,       2.111,       0.846,      45.913,
    75,    76,     1,       0.000,       0.000,       1.000,    1723.708,       0.000,       1.142,       1.080,       0.062,       0.879,       0.831,       0.048,      60.879,
    75,    76,     2,       0.000,       0.000,       0.000,    1390.707,       0.000,       1.381,       1.089,       0.291,       1.062,       0.838,       0.224,      50.374,
    75,    76,     3,       0.000,       0.000,       1.000,    1448.251,       0.000,       1.231,       1.074,       0.157,       0.947,       0.826,       0.121,      56.506,
    76,    77,     1,       0.000,       0.000,       2.000,    1471.330,       0.000,       1.993,       1.863,       0.130,       1.533,       1.433,       0.100,      60.205,
    76,    77,     2,       0.000,       0.000,       1.000,    1417.378,       0.000,       2.163,       1.879,       0.285,       1.664,       1.445,       0.219,      55.468,
    76,    77,     3,       0.000,       0.000,       0.000,    1434.996,       0.000,       2.050,       1.852,       0.198,       1.577,       1.425,       0.152,      58.536,
    76,    77,     9,       0.000,       0.000,       0.000,     334.273,       0.000,       2.119,       1.872,       0.247,       1.630,       1.440,       0.190,      56.623,
    75,  7011,     1,       0.000,       0.000,       1.000,     449.459,       0.000,       2.196,       1.989,       0.208,       1.690,       1.530,       0.160,      56.806,
  7012,    96,     1,       0.000,       0.000,       0.000,     125.885,       0.000,       2.443,       1.139,       1.304,       1.879,       0.876,       1.003,      33.772,
    96,    76,     1,       0.000,       0.000,       0.000,     110.965,       0.000,       1.903,       1.428,       0.474,       1.464,       1.099,       0.365,      41.927,
    77,    78,     1,       0.000,       0.000,       2.000,    1200.911,       0.000,       6.925,       6.226,       0.699,       5.327,       4.790,       0.538,      58.578,
    77,    78,     2,       0.000,       0.000,       2.000,    1538.735,       0.000,       6.771,       6.324,       0.448,       5.209,       4.864,       0.345,      59.911,
    77,    78,     3,       0.000,       0.000,       4.000,    1450.150,       0.000,       6.675,       6.260,       0.415,       5.135,       4.816,       0.319,      60.775,
    77,    78,     9,       0.000,       0.000,       0.000,     468.802,       0.000,       6.685,       6.257,       0.428,       5.142,       4.813,       0.329,      60.686,
    78,    79,     1,       0.000,       0.000,       4.000,    1014.544,       0.000,       3.054,       2.180,       0.873,       2.349,       1.677,       0.672,      47.558,
    78,    79,     2,       0.000,       0.000,       2.000,    1683.145,       0.000,       2.405,       2.257,       0.148,       1.850,       1.736,       0.114,      60.376,
    78,    79,     3,       0.000,       0.000,       0.000,    1473.566,       0.000,       2.343,       2.231,       0.111,       1.802,       1.717,       0.086,      61.992,
    78,    79,     9,       0.000,       0.000,       0.000,     482.062,       0.000,       2.350,       2.255,       0.096,       1.808,       1.734,       0.073,      61.796,
    79,    80,     1,       0.000,       0.000,       0.000,     911.921,       0.000,       2.141,       1.173,       0.968,       1.647,       0.903,       0.745,      35.979,
    79,    80,     2,       0.000,       0.000,       1.000,    1768.659,       0.000,       1.302,       1.198,       0.104,       1.002,       0.922,       0.080,      59.157,
    79,    80,     3,       0.000,       0.000,       1.000,    1488.448,       0.000,       1.243,       1.184,       0.059,       0.956,       0.911,       0.045,      61.976,
    79,  7013,     1,       0.000,       0.000,       0.000,     482.062,       0.000,       1.835,       1.715,       0.120,       1.412,       1.319,       0.093,      59.437,
  7014,    97,     1,       0.000,       0.000,       3.000,    1419.749,       0.000,       2.652,       0.922,       1.730,       2.040,       0.709,       1.331,      28.027,
    97,    80,     1,       0.000,       0.000,       1.000,    1217.300,       0.000,       2.900,       1.379,       1.520,       2.230,       1.061,       1.169,      24.690,
    80,    73,     1,       0.000,       0.000,       7.000,    1790.010,       0.000,      12.974,       7.260,       5.714,       9.980,       5.584,       4.395,      35.632,
    80,    73,     2,       0.000,       0.000,       4.000,    1953.766,       0.000,       8.112,       7.236,       0.875,       6.240,       5.567,       0.673,      56.988,
    80,    73,     3,       0.000,       0.000,       3.000,    1582.514,       0.000,       7.528,       7.124,       0.403,       5.790,       5.480,       0.310,      61.411,
    80,    73,     9,       0.000,       0.000,       1.000,      57.802,       0.000,      45.044,      17.153,      27.890,      36.809,      14.018,      22.792,      10.263,
    72,    61,     1,       0.000,       0.000,       2.000,    1483.850,       0.000,       2.679,       2.504,       0.175,       2.061,       1.926,       0.135,      60.573,
    72,    61,     2,       0.000,       0.000,       0.000,    1462.124,       0.000,       2.652,       2.495,       0.158,       2.040,       1.919,       0.121,      61.181,
    72,    61,     3,       0.000,       0.000,       1.000,    1362.596,       0.000,       2.643,       2.492,       0.151,       2.033,       1.917,       0.116,      61.391,
   103,  7015,     1,       0.000,       0.000,       0.000,     396.564,       0.000,       1.730,       1.577,       0.153,       1.331,       1.213,       0.118,      56.753,
    98,    64,     1,       0.000,       0.000,       0.000,    1292.509,       0.000,       3.575,       2.024,       1.550,       2.750,       1.557,       1.193,      32.997,
   107,  7017,     1,       0.000,       0.000,       0.000,     480.243,       0.000,       2.063,       1.757,       0.306,       1.587,       1.352,       0.235,      52.879,
    99,    70,     1,       0.000,       0.000,       0.000,      90.955,       0.000,       3.145,       2.010,       1.135,       2.419,       1.546,       0.873,      38.370,
   104,    98,     1,       0.000,       0.000,       1.000,    1290.500,       0.000,       2.025,       1.183,       0.842,       1.558,       0.910,       0.648,      37.706,
   106,    99,     1,       0.000,       0.000,       0.000,      90.955,       0.000,       2.679,       1.844,       0.835,       2.061,       1.419,       0.642,      44.034,
    63,   102,     1,       0.000,       0.000,       0.000,     396.564,       0.000,       2.554,       2.377,       0.177,       1.964,       1.828,       0.136,      59.807,
   102,   103,     1,       0.000,       0.000,       0.000,     396.564,       0.000,       1.566,       1.436,       0.129,       1.205,       1.105,       0.100,      59.215,
   105,   104,     1,       0.000,       0.000,       0.000,    1291.561,       0.000,       1.787,       1.043,       0.744,       1.374,       0.802,       0.572,      36.632,
  7016,   105,     1,       0.000,       0.000,       1.000,    1551.107,       0.000,       2.006,       0.745,       1.262,       1.543,       0.573,       0.970,      30.248,
  7018,   106,     1,       0.000,       0.000,       0.000,     101.056,       0.000,       3.121,       1.574,       1.547,       2.401,       1.211,       1.190,      35.606,
