CUMULATIVE NETSIM STATISTICS AT TIME 13:57: 0
ELAPSED TIME IS  0:33: 0 ( 1980 SECONDS),    TIME PERIOD  1 ELAPSED TIME IS 1980 SECONDS
UpNode,DownNode,TravelDistanceTotal,Trips,MoveTimeTotal,DelayTravelTotal,TravelTimeTotal,MoveTimePerTravelTimeRatio,TravelTimePerDistanceTraveled,DelayTravelPerDistanceTraveled,TravelTimePerVehicle,DelayTravelPerVehicle,DelayControlPerVehicle,DelayQueuePerVehicle,DelayStopPerVehicle,StoppedVehiclesPercent,Volume,SpeedAverage,
Up Node,Down Node,Travel Distance Total,Trips,Move Time Total,Delay Travel Total,Travel Time Total,Move Time Per Travel Time Ratio,Travel Time Per DistanceT raveled,Delay Travel Per Distance Traveled,Travel Time Per Vehicle,Delay Travel Per Vehicle,Delay Control Per Vehicle,Delay Queue Per Vehicle,Delay Stop Per Vehicle,Stopped Vehicles Percent,Volume,Speed Average,
   255,   254,      19.000,      34.563,      50.000,      90.955,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,
   252,   253,     112.000,     203.739,      76.000,     138.252,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,
   253,   252,      85.000,     154.624,      79.000,     143.709,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,
   253,   258,     111.000,     201.920,     147.000,     267.408,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,
   258,   253,      45.000,      81.860,      51.000,      92.774,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,
   255,   256,      37.000,      67.307,      60.000,     109.146,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,
   256,   255,      74.000,     134.613,     107.000,     194.644,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,
   256,   259,      35.000,      63.669,      60.000,     109.146,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,
   259,   256,      61.000,     110.965,     121.000,     220.111,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,
   258,   257,     118.000,     214.654,     138.000,     251.036,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,
   257,   258,      46.000,      83.679,      51.000,      92.774,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,
   257,   259,     121.000,     220.111,     134.000,     243.759,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,
   259,   257,      46.000,      83.679,      52.000,      94.593,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,
   259,   260,     116.000,     211.016,      65.000,     118.242,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,
   260,   259,      48.000,      87.317,      63.000,     114.603,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,
   260,   261,     103.000,     187.367,      74.000,     134.613,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,
   261,   260,      48.000,      87.317,      63.000,     114.603,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,
   261,   262,      60.000,     109.146,     114.000,     207.377,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,
   262,   261,      78.000,     141.890,      38.000,      69.126,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,
   262,   263,      61.000,     110.965,      76.000,     138.252,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,
   263,   262,      87.000,     158.262,      28.000,      50.935,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,
   263,   264,      66.000,     120.061,      70.000,     127.337,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,
   264,   263,      65.000,     118.242,      50.000,      90.955,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,
   264,   265,      66.000,     120.061,      69.000,     125.518,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,
   265,   264,      61.000,     110.965,      55.000,     100.051,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,
   265,   266,      63.000,     114.603,      71.000,     129.156,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,
   266,   265,      61.000,     110.965,      56.000,     101.870,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,
   266,   267,      58.000,     105.508,      74.000,     134.613,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,
   267,   266,      61.000,     110.965,      56.000,     101.870,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,
   267,   268,      68.000,     123.699,      63.000,     114.603,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,
   268,   267,      63.000,     114.603,      54.000,      98.231,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,
   268,   269,      32.000,      58.211,      77.000,     140.071,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,
   269,   268,      68.000,     123.699,      53.000,      96.412,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,
   269,   270,      39.000,      70.945,      71.000,     129.156,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,
   270,   269,      98.000,     178.272,      22.000,      40.020,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,
    85,    86,     135.000,     245.579,      50.000,      90.955,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,
    86,    85,     114.000,     207.377,     237.000,     431.127,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,
    86,    54,     145.000,     263.770,     163.000,     296.513,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,
    54,    86,     139.000,     252.855,     122.000,     221.930,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,
    54,   105,     151.000,     274.684,     164.000,     298.332,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,
   105,    54,      73.000,     132.794,      62.000,     112.784,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,
    85,    51,     132.000,     240.121,     124.000,     225.568,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,
    51,    85,      95.000,     172.815,     101.000,     183.729,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,
    51,   272,     102.000,     185.548,     133.000,     241.940,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,
   272,    51,      69.000,     125.518,      85.000,     154.624,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,
   272,   104,     110.000,     200.101,     124.000,     225.568,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,
   104,   272,     101.000,     183.729,      56.000,     101.870,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,
   273,    47,     113.000,     205.558,      98.000,     178.272,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,
    47,   273,     106.000,     192.825,      93.000,     169.176,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,
    81,   274,     106.000,     192.825,     110.000,     200.101,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,
   274,    81,      80.000,     145.528,     101.000,     183.729,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,
   274,    43,     106.000,     192.825,     108.000,     196.463,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,
    43,   274,      82.000,     149.166,     103.000,     187.367,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,       0.000,
